Sentence #,Word,Tag
85,යටතේ,OTHER
85,රක්ෂිත,OTHER
85,බන්ධනාගාර,OTHER
85,ගතකර,OTHER
85,සිටියි.,OTHER
86,ත්‍රස්ත,OTHER
86,විමර්ශන,OTHER
86,කොට්ඨාසය,OTHER
86,පවත්වන,OTHER
86,ලද,OTHER
86,විමර්ශන,OTHER
86,වලින්,OTHER
86,60%,OTHER
86,ක්,OTHER
86,පමණ,OTHER
86,මේවන,OTHER
86,විට,OTHER
86,අවසන්,OTHER
86,කර,OTHER
86,ඇති,OTHER
86,බව,OTHER
86,ජ්‍යෙෂ්ඨ,OTHER
86,අතිරේක,OTHER
86,සොලිසිටර්,OTHER
86,ජනරාල්,OTHER
86,දිලීප,OTHER
86,පීරිස්,OTHER
86,අධිකරණට,ORGANIZATION
86,දැනුම්,OTHER
86,දෙන,OTHER
86,ලදි.,OTHER
87,වසන්ත,OTHER
87,මුදලිගේට,OTHER
87,එරෙහිව,OTHER
87,ත්‍රස්තවාදය,OTHER
87,වැළැක්වීමේ,OTHER
87,පනත,OTHER
87,යටතේ,OTHER
87,ගැණෙන,OTHER
87,වැරදි,OTHER
87,කිසිවක්,OTHER
87,ඉදිරිපත්,OTHER
87,කර,OTHER
87,නොමැති,OTHER
87,බව,OTHER
87,ජනාධිපති,OTHER
87,නීතිඥ,OTHER
87,සාලිය,OTHER
87,පීරිස්,OTHER
87,කියා,OTHER
87,සිටියේය.,OTHER
88,විමර්ශන,OTHER
88,ඕනෑ,OTHER
88,කමින්,OTHER
88,ප්‍රමාද,OTHER
88,කරන,OTHER
88,බවද,OTHER
88,ඔහු,OTHER
88,පෙන්වා,OTHER
88,දෙනු,OTHER
88,ලැබීය.,OTHER
89,මේ,OTHER
89,අතර,OTHER
89,වසන්ත,OTHER
89,මුදලිගේට,OTHER
89,ඇප,OTHER
89,ලබාදීමට,OTHER
89,කැමැත්ත,OTHER
89,පළ,OTHER
89,කිරීමට,OTHER
89,ශ්‍රී,OTHER
89,ලංකා,OTHER
89,නීතිපතිවරයා,OTHER
89,තවදුරටත්,OTHER
89,ප්‍රමාද,OTHER
89,නොකළ,OTHER
89,යුතු,OTHER
89,බව,OTHER
89,ජාත්‍යන්තර,OTHER
89,ක්ෂමා,OTHER
89,සංවිධානය,OTHER
89,අවධාරණය,OTHER
89,කළේය.,OTHER
90,මේ,OTHER
90,අතර,OTHER
90,කුරිරු,OTHER
90,නීතියක්,OTHER
90,වන,OTHER
90,ත්‍රස්තවාදය,OTHER
90,වැළැක්වීමේ,OTHER
90,පනත,OTHER
90,යටතේ,OTHER
90,මුදලිගේට,PERSON
90,එරෙහිව,OTHER
90,ඇති,OTHER
90,සියලුම,OTHER
90,ත්‍රස්ත,OTHER
90,චෝදනා,OTHER
90,වහාම,OTHER
90,ඉවත්,OTHER
90,කළ,OTHER
90,යුතු,OTHER
90,බව,OTHER
90,ක්ෂමා,OTHER
90,සංවිධානය,OTHER
90,අවධාරණය,OTHER
90,කරනු,OTHER
90,ලැබීය.,OTHER
91,උණ,OTHER
91,රෝගී,OTHER
91,තත්ත්වයක්,OTHER
91,හේතුවෙන්,OTHER
91,පූජ්‍ය,OTHER
91,ගල්වැව,OTHER
91,සිරිධම්ම,OTHER
91,හිමියන්,OTHER
91,කොළඹ,OTHER
91,ජාතික,OTHER
91,රෝහලට.,OTHER
92,2023,OTHER
92,වසර,OTHER
92,මැතිවරණ,OTHER
92,වසරක්,OTHER
92,වනු,OTHER
92,ඇතැ,OTHER
92,යි,OTHER
92,යන,OTHER
92,සේයා,OTHER
92,පෙන්නුම්,OTHER
92,"කරමින්,",OTHER
92,පළාත්,OTHER
92,පාලන,OTHER
92,මැතිවරණය,OTHER
92,සඳහා,OTHER
92,නාම,OTHER
92,යෝජනා,OTHER
92,කැඳවීමේ,OTHER
92,දැන්වීම,OTHER
92,ඊයේ,OTHER
92,(ජන.,OTHER
92,04),OTHER
92,නිකුත්,OTHER
92,කෙරිණ.,OTHER
93,පළමුව,OTHER
93,පළාත්,OTHER
93,පාලන,OTHER
93,මැතිවරණය,OTHER
93,පවත්වයි,OTHER
93,"ද,",OTHER
93,නැතහොත්,OTHER
93,ජනාධිපතිවරණයක්,OTHER
93,හෝ,OTHER
93,මහා,OTHER
93,මැතිවරණයක්,OTHER
93,මේ,OTHER
93,වසර,OTHER
93,තුළ,OTHER
93,පවත්වන්නේදැ,OTHER
93,යි,OTHER
93,යන්න,OTHER
93,පිළිබඳ,OTHER
93,දේශපාලන,OTHER
93,පක්ෂ,OTHER
93,අතර,OTHER
93,පැවතියේ,OTHER
93,අවිනිශ්චිත,OTHER
93,බවකි.,OTHER
94,මේ,OTHER
94,අවිනිශ්චිතතාව,OTHER
94,තීව්‍ර,OTHER
94,වූයේ,OTHER
94,පළාත්,OTHER
94,පාලන,OTHER
94,මැතිවරණය,OTHER
94,කල්දැමීමට,OTHER
94,ආණ්ඩුව,OTHER
94,සූදානම්,OTHER
94,වන,OTHER
94,බවට,OTHER
94,විපක්ෂයෙන්,OTHER
94,චෝදනා,OTHER
94,එල්ලවීම,OTHER
94,නිසා,OTHER
94,ය.,OTHER
95,මේ,OTHER
95,අතර,OTHER
95,ඡන්ද,OTHER
95,විමසීම,OTHER
95,කල්දමන,OTHER
95,අතුරු,OTHER
95,තහනම්,OTHER
95,නියෝගයක්,OTHER
95,ඉල්ලා,OTHER
95,විශ්‍රාමික,OTHER
95,හමුදා,OTHER
95,නිලධාරියෙකු,OTHER
95,ද,OTHER
95,ශ්‍රේෂ්ඨාධිකරණයට,OTHER
95,පෙත්සමක්,OTHER
95,ගොනුකර,OTHER
95,තිබේ.,OTHER
96,පළාත්,OTHER
96,පාලන,OTHER
96,ආයතන,OTHER
96,340ක්,OTHER
96,සඳහා,OTHER
96,සභිකයින්,OTHER
96,තෝරයි,OTHER
97,ඉදිරියේ,OTHER
97,දී,OTHER
97,පැවැත්වීමට,OTHER
97,"නියමිත,",OTHER
97,පළාත්,OTHER
97,පාලන,OTHER
97,ආයතන,OTHER
97,340ක්,OTHER
97,සඳහා,OTHER
97,සභිකයින්,OTHER
97,තෝරා,OTHER
97,පත්කර,OTHER
97,ගැනීම,OTHER
97,සඳහා,OTHER
97,වන,OTHER
97,ඡන්ද,OTHER
97,විමසීමට,OTHER
97,නාම,OTHER
97,යෝජනා,OTHER
97,භාර,OTHER
97,ගැනීම,OTHER
97,සඳහා,OTHER
97,වන,OTHER
97,නිවේදනය,OTHER
97,ඊයේ,DATE
97,(ජන.,OTHER
97,04),OTHER
97,ප්‍රසිද්ධ,OTHER
97,කෙරිණ.,OTHER
98,මේ,OTHER
98,යටතේ,OTHER
98,ගාල්ල,OTHER
98,දිස්ත්‍රික්,OTHER
98,ඇල්පිටිය,OTHER
98,ප්‍රාදේශීය,OTHER
98,සභාව,OTHER
98,හැර,OTHER
98,මහ,OTHER
98,නගර,OTHER
98,සභා,OTHER
98,"29ක්,",OTHER
98,නගර,OTHER
98,සභා,OTHER
98,36ක්,OTHER
98,හා,OTHER
98,ප්‍රාදේශීය,OTHER
98,සභා,OTHER
98,275ක්,OTHER
98,සඳහා,OTHER
98,"නගරාධිපති,",OTHER
98,නියෝජ්‍ය,OTHER
98,"නගරාධිපති,",OTHER
98,"සභාපති,",OTHER
98,නියෝජ්‍ය,OTHER
98,සභාපති,OTHER
98,සහ,OTHER
98,සභිකයින්,OTHER
98,තෝරා,OTHER
98,පත්කර,OTHER
98,ගනු,OTHER
98,ඇත.,OTHER
99,ජනවාරි,OTHER
99,04,OTHER
99,සිට,OTHER
99,ජනවාරි,OTHER
99,20,OTHER
99,වැනිදා,OTHER
99,දහවල්,OTHER
99,12,OTHER
99,දක්වා,OTHER
99,ඡන්ද,OTHER
99,විමසීම,OTHER
99,සඳහා,OTHER
99,ඇප,OTHER
99,මුදල්,OTHER
99,තැන්පත්,OTHER
99,භාර,OTHER
99,ගැනෙනු,OTHER
99,ඇත.,OTHER
100,ජනවාරි,OTHER
100,18,OTHER
100,වැනිදා,OTHER
100,සිට,OTHER
100,ජනවාරි,OTHER
100,21,OTHER
100,වැනිදා,OTHER
100,දහවල්,OTHER
100,12,OTHER
100,දක්වා,OTHER
100,ඒ,OTHER
100,ඒ,OTHER
100,දිස්ත්‍රික්,OTHER
100,ලේකම්,OTHER
100,කාර්යාලවල,OTHER
100,දී,OTHER
100,නාමයෝජනා,OTHER
100,භාරගන්නා,OTHER
100,බව,OTHER
100,මැතිවරණ,OTHER
100,කොමසාරිස්,OTHER
100,ජනරාල්වරයා,OTHER
100,නිවේදනය,OTHER
100,කළේය.,OTHER
101,අද,DATE
101,දින,OTHER
101,නාමයෝජනා,OTHER
101,කැඳවීමේ,OTHER
101,දැන්වීම්,OTHER
101,නිකුත්,OTHER
101,කළ,OTHER
101,පළාත්,OTHER
101,පාලන,OTHER
101,අයතන,OTHER
101,340කට,OTHER
101,අදාළ,OTHER
101,ඡන්ද,OTHER
101,විමසීම,OTHER
101,සඳහා,OTHER
101,තැපෑලෙන්,OTHER
101,ඡන්දයදීමට,OTHER
101,සුදුසුකම්,OTHER
101,ලැබුවන්ගේ,OTHER
101,අයදුම්පත්,OTHER
101,බාර,OTHER
101,ගැනීමේ,OTHER
101,කාල,OTHER
101,සීමාව,OTHER
101,අද,DATE
101,(ජන.,OTHER
101,05),OTHER
101,"ඇරඹී,",OTHER
101,ජනවාරි,OTHER
101,23,OTHER
101,මධ්‍යම,OTHER
101,රාත්‍රී,OTHER
101,12ට,OTHER
101,අවසන්වීමට,OTHER
101,නියමිත,OTHER
101,බව,OTHER
101,මැතිවරණ,OTHER
101,කොමිෂන්,OTHER
101,සභාව,OTHER
101,නිවේදනය,OTHER
101,කළේය.,OTHER
102,කොමිෂන්,OTHER
102,සභාව,OTHER
102,සඳහන්,OTHER
102,කළේ,OTHER
102,එම,OTHER
102,දිනය,OTHER
102,නැවත,OTHER
102,කිසිසේත්ම,OTHER
102,දීර්ඝ,OTHER
102,නොකරන,OTHER
102,බව,OTHER
102,ය.,OTHER
103,ඡන්ද,OTHER
103,විමසීමේ,OTHER
103,දී,OTHER
103,අදාළ,OTHER
103,පළාත්,OTHER
103,පාලන,OTHER
103,ආයතන,OTHER
103,බල,OTHER
103,ප්‍රදේශයේ,OTHER
103,ඡන්දහිමියන්,OTHER
103,ලෙස,OTHER
103,ලියා,OTHER
103,පදිංචිව,OTHER
103,සිටින,OTHER
103,හා,OTHER
103,ඡන්ද,OTHER
103,විමසීම්,OTHER
103,රාජකාරි,OTHER
103,සඳහා,OTHER
103,යෙදවීමට,OTHER
103,නියමිත,OTHER
103,සියලුම,OTHER
103,රාජ්‍ය,OTHER
103,"නිලධාරීන්,",OTHER
103,"සේවකයින්,",OTHER
103,"විදුහල්පතිවරුන්,",OTHER
103,ගුරුවරුන්,OTHER
103,එම,OTHER
103,පළාත්වල,OTHER
103,සේවයේ,OTHER
103,නියුතු,OTHER
103,ශ්‍රී,OTHER
103,ලංකා,OTHER
103,ගමනාගමන,OTHER
103,මණ්ඩලය,OTHER
103,"නිලධාරීන්,",OTHER
103,"සේවකයින්,",OTHER
103,තැපැල්,OTHER
103,දෙපාර්තමේන්තුවේ,OTHER
103,නිලධාරීන්,OTHER
103,හා,OTHER
103,"සේවකයින්,",OTHER
103,දුම්රිය,OTHER
103,සේවා,OTHER
103,පවත්වා,OTHER
103,ගෙන,OTHER
103,යාම,OTHER
103,පිණිස,OTHER
103,අවශ්‍ය,OTHER
103,වන,OTHER
103,දුම්රිය,OTHER
103,දෙපාර්තමේන්තුවේ,OTHER
103,සියලුම,OTHER
103,නිලධාරීන්,OTHER
103,සහ,OTHER
103,සේවකයින්,OTHER
103,හා,OTHER
103,දිවයිනේ,OTHER
103,සියලුම,OTHER
103,ප්‍රදේශවල,OTHER
103,ආරක්ෂක,OTHER
103,කටයුතුවල,OTHER
103,නිරත,OTHER
103,වන,OTHER
103,ත්‍රිවිධ,OTHER
103,"හමුදාවේ,",OTHER
103,පොලිස්,OTHER
103,දෙපාර්තමේන්තුවේ,OTHER
103,සහ,OTHER
103,සක්‍රීය,OTHER
103,ආරක්ෂක,OTHER
103,සේවයේ,OTHER
103,යොදවා,OTHER
103,ඇති,OTHER
103,සිවිල්,OTHER
103,ආරක්ෂක,OTHER
103,බලකා,OTHER
103,සාමාජික,OTHER
103,"සාමාජිකාවන්,",OTHER
103,තමාට,OTHER
103,වෙන්,OTHER
103,කරන,OTHER
103,ලද,OTHER
103,ඡන්ද,OTHER
103,පොළේ,OTHER
103,දී,OTHER
103,පෞද්ගලිකව,OTHER
103,ඡන්දයදීමට,OTHER
103,නොහැකි,OTHER
103,නම්,OTHER
103,හෝ,OTHER
103,එසේ,OTHER
103,වීමට,OTHER
103,ඉඩ,OTHER
103,ඇති,OTHER
103,නම්,OTHER
103,තැපෑලෙන්,OTHER
103,ඡන්දයදීම,OTHER
103,සඳහා,OTHER
103,ඉල්ලුම්,OTHER
103,කිරීමට,OTHER
103,සුදුසුකම්,OTHER
103,ලබයි.,OTHER
104,මැතිවරණ,OTHER
104,කොමිෂන්,OTHER
104,සභාව,OTHER
104,දැනුම්,OTHER
104,දී,OTHER
104,සිටින්නේ,OTHER
104,තැපෑලෙන්,OTHER
104,ඡන්දය,OTHER
104,දීම,OTHER
104,සඳහා,OTHER
104,ඉල්ලුම්පත්,OTHER
104,ඉදිරිපත්,OTHER
104,කිරීමේ,OTHER
104,කාලසීමාව,OTHER
104,අවසන්,OTHER
104,වන,OTHER
104,තෙක්,OTHER
104,නොසිට,OTHER
104,නොපමාව,OTHER
104,ස්වකීය,OTHER
104,ඉල්ලුම්,OTHER
104,පත,OTHER
104,ඉදිරිපත්,OTHER
104,කරන,OTHER
104,ලෙස,OTHER
104,ය.,OTHER
105,මෙම,OTHER
105,ඡන්ද,OTHER
105,විමසීමේ,OTHER
105,දී,OTHER
105,තැපෑලෙන්,OTHER
105,ඡන්දය,OTHER
105,දීම,OTHER
105,පිණිස,OTHER
105,ඉල්ලුම්,OTHER
105,පත්‍ර,OTHER
105,ඉදිරිපත්,OTHER
105,කිරීමේ,OTHER
105,දී,OTHER
105,ඒ,OTHER
105,සඳහා,OTHER
105,වූ,OTHER
105,තොරතුරු,OTHER
105,2022,DATE
105,පළාත්,OTHER
105,පාලන,OTHER
105,ඡන්ද,OTHER
105,හිමි,OTHER
105,නාමලේඛණයේ,OTHER
105,නිවැරදිව,OTHER
105,ලබාගත,OTHER
105,යුතු,OTHER
105,බව,OTHER
105,ද,OTHER
105,මැතිවරණ,OTHER
105,කොමසාරිස්,OTHER
105,ජනරාල්වරයා,OTHER
105,අවධාරණය,OTHER
105,කළේ,OTHER
105,ය.,OTHER
106,අදාළ,OTHER
106,අයදුම්පත්,OTHER
106,ජනවාරි,OTHER
106,23,OTHER
106,දින,OTHER
106,හෝ,OTHER
106,එදිනට,DATE
106,පෙර,OTHER
106,අදාළ,OTHER
106,දිස්ත්‍රික්,OTHER
106,මැතිවරණ,OTHER
106,කාර්යාලවලට,OTHER
106,ලැබෙන,OTHER
106,සේ,OTHER
106,යැවිය,OTHER
106,යුතු,OTHER
106,"අතර,",OTHER
106,එම,OTHER
106,දිනය,OTHER
106,නැවත,OTHER
106,දීර්ඝ,OTHER
106,නොකරන,OTHER
106,"බවත්,",OTHER
106,නියමිත,OTHER
106,දින,OTHER
106,හෝ,OTHER
106,ඊට,OTHER
106,පසුව,OTHER
106,ලැබෙන,OTHER
106,අයදුම්පත්,OTHER
106,හා,OTHER
106,අසම්පූර්ණ,OTHER
106,අයදුම්පත්,OTHER
106,ප්‍රතික්ෂේප,OTHER
106,කිරීමට,OTHER
106,සිදුවන,OTHER
106,බවත්,OTHER
106,මැතිවරණ,OTHER
106,කොමිෂන්,OTHER
106,සභාව,OTHER
106,නිවේදනය,OTHER
106,කළේ,OTHER
106,ය.,OTHER
107,ඉදිරි,OTHER
107,පළාත්,OTHER
107,පාලන,OTHER
107,මැතිවරණය,OTHER
107,පැවැත්වීම,OTHER
107,සඳහා,OTHER
107,කරනු,OTHER
107,ලබන,OTHER
107,සංවිධාන,OTHER
107,කටයුතු,OTHER
107,බලරහිත,OTHER
107,කරන,OTHER
107,රීට්,OTHER
107,ආඥාවක්,OTHER
107,නිකුත්,OTHER
107,කරන,OTHER
107,ලෙස,OTHER
107,ඉල්ලා,OTHER
107,විශ්‍රාමික,OTHER
107,යුද,OTHER
107,හමුදා,OTHER
107,කර්නල්වරයෙකු,OTHER
107,වන,OTHER
107,ඩබ්ලිව්.,OTHER
107,එම්.,OTHER
107,ආර්.,OTHER
107,විජේසුන්දර,OTHER
107,ශ්‍රේෂ්ඨාධිකරණයට,OTHER
107,පෙත්සමක්,OTHER
107,ගොනුකර,OTHER
107,තිබේ.,OTHER
108,පෙත්සමේ,OTHER
108,වගඋත්තරකරුවන්,OTHER
108,වන්නේ,OTHER
108,මැතිවරණ,OTHER
108,කොමිෂන්,OTHER
108,සභාවේ,OTHER
108,සභාපතිවරයා,OTHER
108,ඇතුළු,OTHER
108,"සාමාජිකයින්,",OTHER
108,මුදල්,OTHER
108,අමාත්‍යංශ,OTHER
108,"ලේකම්,",OTHER
108,"අග්‍රාමාත්‍යවරයා,",OTHER
108,කැබිනට්,OTHER
108,මණ්ඩලයේ,OTHER
108,ලේකම්වරයා,OTHER
108,සහ,OTHER
108,නීතිපතිවරයා,OTHER
108,ය.,OTHER
109,පෙත්සම්කරු,OTHER
109,පෙන්වා,OTHER
109,දී,OTHER
109,ඇත්තේ,OTHER
109,පළාත්,OTHER
109,පාලන,OTHER
109,මැතිවරණය,OTHER
109,සඳහා,OTHER
109,අවම,OTHER
109,වශයෙන්,OTHER
109,රුපියල්,OTHER
109,බිලියන,OTHER
109,10ක්,OTHER
109,වැයවන,OTHER
109,බව,OTHER
109,යි.,OTHER
110,රජයට,OTHER
110,ලැබෙන,OTHER
110,ආදායම,OTHER
110,මත,OTHER
110,සහ,OTHER
110,ණය,OTHER
110,ලබා,OTHER
110,ගැනීමේ,OTHER
110,පදනම,OTHER
110,මත,OTHER
110,එම,OTHER
110,මුදල,OTHER
110,ලබා,OTHER
110,ගැනීමේ,OTHER
110,හැකියාව,OTHER
110,රඳා,OTHER
110,පවතින,OTHER
110,බව,OTHER
110,මැතිවරණ,OTHER
110,කොමිෂන්,OTHER
110,සභාව,OTHER
110,තමන්ට,OTHER
110,ලිඛිතව,OTHER
110,දන්වා,OTHER
110,ඇතැ,OTHER
110,යි,OTHER
110,පෙත්සම්කරු,OTHER
110,ශ්‍රේෂ්ඨාධිකරණයට,OTHER
110,පෙන්වා,OTHER
110,දී,OTHER
110,ඇත.,OTHER
111,රටේ,OTHER
111,ආදායම්,OTHER
111,තත්ත්වය,OTHER
111,සීඝ්‍රයෙන්,OTHER
111,පහළ,OTHER
111,බැස,OTHER
111,ඇති,OTHER
111,මේ,OTHER
111,මොහොතේ,OTHER
111,පළාත්,OTHER
111,පාලන,OTHER
111,මැතිවරණක්,OTHER
111,පැවැත්වීමෙන්,OTHER
111,රටට,OTHER
111,හෝ,OTHER
111,මහජනතාවට,OTHER
111,ඇතිවන,OTHER
111,සුගතිය,OTHER
111,කුමක්දැ,OTHER
111,යි,OTHER
111,පෙත්සම්කරු,OTHER
111,විමසා,OTHER
111,සිටියි.,OTHER
112,මේ,OTHER
112,වන,OTHER
112,විට,OTHER
112,පළාත්,OTHER
112,සභාවලට,OTHER
112,පත්ව,OTHER
112,සිටින,OTHER
112,8711ක්,OTHER
112,දෙනා,OTHER
112,රටේ,OTHER
112,රටේ,OTHER
112,ආර්ථිකයට,OTHER
112,බරක්,OTHER
112,වී,OTHER
112,ඇති,OTHER
112,මොහොතේ,OTHER
112,පළාත්,OTHER
112,පාලන,OTHER
112,මැතිරණ,OTHER
112,සභිකයින්,OTHER
112,සංඛ්‍යාව,OTHER
112,තුනෙන්,OTHER
112,එක,OTHER
112,දක්වා,OTHER
112,අඩු,OTHER
112,කළ,OTHER
112,යුතු,OTHER
112,බවට,OTHER
112,සාකච්ඡා,OTHER
112,කෙරමින්,OTHER
112,ඇති,OTHER
112,බවත්,OTHER
112,පෙත්සම්කරු,OTHER
112,පෙන්වා,OTHER
112,දී,OTHER
112,තිබේ.,OTHER
113,ද්වී,OTHER
113,පාර්ශවික,OTHER
113,හා,OTHER
113,බහු,OTHER
113,පර්ශවික,OTHER
113,ණය,OTHER
113,ගැනීමේ,OTHER
113,නොහැකියාව,OTHER
113,මත,OTHER
113,මුදල්,OTHER
113,මුද්‍රණය,OTHER
113,කිරීමට,OTHER
113,"සිදුවුවහොත්,",OTHER
113,ඊට,OTHER
113,සාපේක්ෂව,OTHER
113,උද්ධමනය,OTHER
113,ඉහළ,OTHER
113,යා,OTHER
113,හැකි,OTHER
113,"බවත්,",OTHER
113,මැතිවරණ,OTHER
113,වියදම්,OTHER
113,දැරීමට,OTHER
113,සිදුවීම,OTHER
113,හේතුවෙන්,OTHER
113,සිදුවන,OTHER
113,ආර්ථිකයේ,OTHER
113,කඩාවැටීම,OTHER
113,මත,OTHER
113,නැවතත්,OTHER
113,"විදුලිය,",OTHER
113,"ඉන්ධන,",OTHER
113,ගෑස්,OTHER
113,හිඟයක්,OTHER
113,මතුවිය,OTHER
113,හැකි,OTHER
113,"බවත්,",OTHER
113,විදුලිය,OTHER
113,කප්පාදුව,OTHER
113,දීර්ඝවීමෙන්,OTHER
113,බරපතල,OTHER
113,අර්බුද,OTHER
113,ගණනාවනට,OTHER
113,මුහුණදීමට,OTHER
113,සිදුවනු,OTHER
113,ඇතිබවත්,OTHER
113,පෙත්සම්කරු,OTHER
113,පෙන්වා,OTHER
113,දී,OTHER
113,ඇත.,OTHER
114,ඒ,OTHER
114,අනුව,OTHER
114,සිය,OTHER
114,පෙත්සම,OTHER
114,විභාගයට,OTHER
114,ගෙන,OTHER
114,අවසන්,OTHER
114,තීන්දුවක්,OTHER
114,ලබාදෙනතුරු,OTHER
114,හෝ,OTHER
114,අධිකරණයට,ORGANIZATION
114,මැනවියැ,OTHER
114,යි,OTHER
114,හැඟෙන,OTHER
114,කාලයක්,OTHER
114,ඡන්ද,OTHER
114,කටයුතු,OTHER
114,වළක්වන,OTHER
114,අතුරු,OTHER
114,නියෝගයක්,OTHER
114,නිකුක්,OTHER
114,කරන,OTHER
114,ලෙස,OTHER
114,පෙත්සම්කරු,OTHER
114,ශ්‍රේෂ්ඨාධිකරණයෙන්,OTHER
114,ඉල්ලා,OTHER
114,තිබේ.,OTHER
115,මේ,OTHER
115,සිද්ධිය,OTHER
115,පිළිබඳ,OTHER
115,අදහස්,OTHER
115,දක්වමින්,OTHER
115,ශ්‍රී,OTHER
115,ලංකා,OTHER
115,පොදුජන,OTHER
115,පෙරමුණු,OTHER
115,පාර්ලිමේන්තු,LOCATION
115,මන්ත්‍රී,OTHER
115,එස්.,OTHER
115,එම්.,OTHER
115,චන්ද්‍රසේන,OTHER
115,ඊයේ,DATE
115,ප්‍රකාශ,OTHER
115,කළේ,OTHER
115,පෙත්සමේ,OTHER
115,තීන්දුව,OTHER
115,කුමක්වේදැ,OTHER
115,යි,OTHER
115,නොදන්නා,OTHER
115,බව,OTHER
115,යි.,OTHER
116,"""ඒ",OTHER
116,තීන්දුව,OTHER
116,කුමක්,OTHER
116,වෙයි,OTHER
116,ද,OTHER
116,අපි,OTHER
116,දන්නේ,OTHER
116,නැහැ.,OTHER
116,ඒ,OTHER
116,කෙසේ,OTHER
116,"වෙතත්,",OTHER
116,පක්ෂයක්,OTHER
116,ලෙස,OTHER
116,ශ්‍රී,OTHER
116,ලංකා,OTHER
116,ලංකා,OTHER
116,පොදුජන,OTHER
116,පෙරමුණ,OTHER
116,විපක්ෂයේ,OTHER
116,ඔය,OTHER
116,කෑ,OTHER
116,ගසන,OTHER
116,පක්ෂවලටත්,OTHER
116,කලින්,OTHER
116,නෙලුම්,OTHER
116,මාවත,OTHER
116,අපේ,OTHER
116,පක්ෂ,OTHER
116,මූලස්ථානය,OTHER
116,මැතිවරණයට,OTHER
116,අදාළ,OTHER
116,කටයුතුවල,OTHER
116,යෙදී,OTHER
116,සිටිනවා.,OTHER
116,දිස්ත්‍රික්ක,OTHER
116,කිහිපයක,OTHER
116,මැතිවරණ,OTHER
116,මෙහෙයුම්,OTHER
116,කටයුතු,OTHER
116,මා,OTHER
116,හට,OTHER
116,පවරා,OTHER
116,තිබෙනවා.,OTHER
116,එවැනි,OTHER
116,සූදානමකින්,OTHER
116,අපි,OTHER
116,කටයුතු,OTHER
116,කරමින්,OTHER
116,ඉන්නේ.,OTHER
116,ඡන්දය,OTHER
116,මඟහැරීමේ,OTHER
116,සූදානමක්,OTHER
116,පක්ෂය,OTHER
116,තුළ,OTHER
116,නැහැ.,OTHER
116,ඡන්දය,OTHER
116,කල්දාලා,OTHER
116,පුරුදු,OTHER
116,අය,OTHER
116,මේ,OTHER
116,පිළිබඳව,OTHER
116,ප්‍රශ්නයක්,OTHER
116,ඇති,OTHER
116,කරගෙන,OTHER
116,ඉන්නෙ.”,OTHER
